@RELATION svm_clf
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE class {pop,metal,disco,blues,reggae,classical,rock,hiphop,country,jazz}

@DATA
0.075899,0.043873,3.229332,0.151591,0.176205,0.690867,0.007167,0.119592,-22.599867,1.909338,-0.474230,-0.023257,-0.043309,0.209466,-0.009867,0.062430,-0.101534,-0.058113,-0.120242,0.015094,-0.097854,-0.271570,-0.205438,0.049738,-0.063490,-0.036656,-0.006840,0.020370,-0.030883,0.023749,0.004942,-0.008049,0.022152,-0.012335,0.005130,0.016695,-0.000669,0.015917,-0.027728,0.013156,-0.016519,0.002627,-0.004432,0.030092,0.007950,0.033742,0.021811,0.011008,0.019258,0.028394,0.006593,0.007933,0.009637,0.029731,0.006543,0.024633,0.023146,0.020105,0.079015,0.033006,0.025714,0.321932,0.004128,0.051178,0.827955,0.557228,0.430802,0.329875,0.301959,0.267009,0.243009,0.222223,0.218063,0.235253,0.235219,0.231691,0.223997,0.100081,0.102777,0.087518,0.082682,0.059710,0.057904,0.049580,0.046609,0.044323,0.041250,0.039940,0.044906,0.042115,0.037810,0.040563,0.041456,0.034762,0.031257,0.033176,0.034501,0.029362,0.026885,0.024845,0.009071,0.027212,0.020127,0.008909,0.019147,0.025533,0.010861,0.010020,0.010214,0.022704,0.008768,0.009933,country
0.078987,0.027711,3.124917,0.167915,0.197522,0.660034,0.005844,0.115641,-23.787467,2.162249,0.077370,0.256382,0.145252,0.184223,0.021348,-0.055599,-0.159261,-0.083500,-0.121011,-0.008820,0.159199,-0.262173,-0.029223,-0.005532,-0.018477,-0.016501,-0.021448,0.007208,-0.026115,0.000654,0.026877,-0.037577,0.021858,0.004601,-0.001494,0.021720,-0.016728,0.013765,0.012183,-0.004881,-0.011032,0.010231,-0.006730,0.019739,0.003191,0.081540,0.008872,0.027314,0.011896,0.064973,0.004572,0.005678,0.008661,0.029092,0.002434,0.035526,0.039086,0.011448,0.158933,0.046492,0.024645,0.356451,0.004175,0.083577,0.821022,0.435942,0.408859,0.346880,0.275588,0.288497,0.250381,0.236673,0.219933,0.206975,0.223424,0.218962,0.196970,0.106501,0.093417,0.076029,0.064698,0.058609,0.044324,0.036700,0.033434,0.033725,0.034975,0.032359,0.031817,0.032727,0.034905,0.033998,0.029240,0.026719,0.027482,0.025134,0.021569,0.021031,0.021046,0.018969,0.003246,0.052661,0.009790,0.021583,0.011723,0.037946,0.004671,0.006608,0.006648,0.018694,0.002913,0.012831,country
0.059375,0.023558,3.203092,0.151405,0.188900,0.498399,0.007329,0.088845,-24.623170,2.377576,0.456018,0.395012,0.052167,0.199101,0.029987,0.099210,0.019600,-0.013138,-0.123779,-0.165941,-0.257881,-0.294000,-0.005423,-0.027262,-0.081354,0.036680,-0.050015,0.052164,-0.070791,0.051450,-0.031215,0.024149,0.001721,-0.007966,0.021682,-0.000115,0.000698,0.036068,-0.026255,0.028838,-0.007056,-0.005374,-0.011246,0.035912,0.003751,0.052187,0.019904,0.031094,0.002667,0.017797,0.002670,0.003582,0.035980,0.044158,0.005020,0.039470,0.028982,0.009280,0.101650,0.034985,0.023628,0.270307,0.006573,0.065503,0.828261,0.349660,0.391789,0.291994,0.277367,0.226129,0.234823,0.245159,0.228949,0.214473,0.209625,0.205872,0.251869,0.076132,0.086589,0.052458,0.061948,0.049048,0.039436,0.039126,0.038351,0.029455,0.037447,0.029562,0.031414,0.031210,0.033244,0.032577,0.033747,0.034263,0.032845,0.028579,0.025647,0.023854,0.027188,0.033058,0.004734,0.034741,0.016678,0.021922,0.002583,0.019856,0.003945,0.004211,0.023844,0.032692,0.005799,0.011169,country
0.035680,0.025097,3.109344,0.118358,0.180426,0.218372,0.007292,0.046113,-25.379327,2.870432,0.126832,0.375760,0.295468,0.090252,0.168391,-0.017024,-0.031080,0.000278,-0.090681,-0.045852,0.018503,-0.390191,0.049467,-0.027723,0.019603,-0.046490,-0.022081,-0.018813,-0.008501,-0.004605,0.034372,-0.023320,0.023261,-0.009967,0.016833,0.005956,-0.007170,0.014181,-0.004992,0.006999,-0.009562,0.007657,-0.016855,0.016820,0.002914,0.101344,0.005915,0.032202,0.006897,0.093347,0.001060,0.002831,0.009064,0.061813,0.002316,0.053966,0.015050,0.009764,0.125191,0.027927,0.027340,0.135782,0.005665,0.024568,0.947937,0.400948,0.399867,0.249703,0.267536,0.237713,0.232693,0.251377,0.228787,0.217068,0.217176,0.206748,0.209576,0.066054,0.070336,0.054515,0.056533,0.048695,0.040569,0.034797,0.040884,0.029451,0.033977,0.031857,0.030667,0.026290,0.027004,0.026392,0.029262,0.024526,0.027457,0.025119,0.021593,0.019683,0.019806,0.015848,0.003652,0.046040,0.007202,0.024605,0.006679,0.042767,0.001363,0.003101,0.009164,0.028390,0.003096,0.012343,country
0.108423,0.025165,3.147424,0.207921,0.214524,0.957326,0.005289,0.177139,-23.284555,1.915835,0.336260,0.086532,0.058415,0.063647,-0.072846,-0.028993,0.048739,0.034820,0.046482,0.086676,-0.041623,-0.166918,-0.012988,0.028532,-0.072711,0.010063,-0.027779,0.015518,-0.024928,0.000466,0.002488,0.015798,-0.020766,0.012370,-0.017896,0.004059,0.010475,0.001263,-0.001928,0.007201,-0.013378,0.005632,-0.000353,0.014978,0.010191,0.044961,0.005693,0.021238,0.012641,0.035481,0.003923,0.012811,0.020007,0.029535,0.004552,0.021887,0.034454,0.014633,0.170717,0.037472,0.016952,0.368103,0.003776,0.097481,0.716386,0.373350,0.363034,0.315532,0.269327,0.258353,0.231544,0.245899,0.238990,0.228969,0.197408,0.223720,0.196208,0.094643,0.087699,0.071016,0.068725,0.052116,0.045720,0.034956,0.039380,0.035867,0.039568,0.034204,0.034993,0.031976,0.031806,0.031307,0.032359,0.025992,0.025904,0.024171,0.021941,0.024226,0.020989,0.013331,0.011039,0.032366,0.005927,0.017538,0.012348,0.033585,0.005204,0.012361,0.014525,0.023965,0.005847,0.009387,country
0.060345,0.029449,3.109129,0.158470,0.203135,0.385590,0.006002,0.061960,-24.410497,2.681202,0.625341,0.234540,0.128899,0.091504,0.038469,-0.135013,-0.133003,-0.055190,-0.042388,-0.013747,-0.055103,-0.327507,0.091622,-0.007985,-0.071138,0.024680,-0.045178,0.022462,-0.011704,0.012569,0.026408,-0.004408,0.008538,0.004064,-0.002320,-0.001175,0.007510,-0.000765,0.007672,0.007334,-0.011306,0.001787,-0.002991,0.023610,0.001265,0.035323,0.025654,0.030546,0.009636,0.062953,0.002195,0.009210,0.023917,0.045605,0.009988,0.035469,0.021881,0.012423,0.137463,0.036723,0.023842,0.201039,0.005415,0.051639,0.632238,0.338801,0.331024,0.264474,0.245467,0.228169,0.230118,0.240989,0.242995,0.228067,0.216518,0.228508,0.202057,0.062349,0.062801,0.046729,0.059965,0.044370,0.039614,0.033940,0.039380,0.034965,0.040050,0.036949,0.039121,0.035159,0.034797,0.033282,0.028126,0.031265,0.026225,0.024970,0.022061,0.019851,0.019858,0.020815,0.001186,0.024788,0.024348,0.025040,0.011635,0.033290,0.003758,0.010018,0.017483,0.024479,0.008951,0.008219,country
0.081172,0.036917,3.181567,0.175529,0.201482,0.717508,0.005335,0.121549,-22.755534,2.059531,-0.072017,0.189373,-0.040275,0.109135,0.015648,0.179591,0.140359,-0.007964,0.024083,0.104174,-0.069394,-0.258084,-0.077010,0.009861,-0.044931,-0.006334,-0.007353,-0.000370,-0.021039,0.018471,-0.029617,0.041486,-0.006620,0.000489,-0.005551,0.012429,0.006366,0.001846,0.005839,-0.000612,-0.003376,-0.009707,-0.005405,0.017851,0.007815,0.048931,0.017917,0.021478,0.009007,0.041094,0.004282,0.007123,0.026632,0.024181,0.007178,0.026522,0.020044,0.016806,0.107459,0.028498,0.020191,0.234926,0.002746,0.045209,0.674844,0.318562,0.319008,0.265637,0.221253,0.226895,0.208801,0.220214,0.226708,0.212960,0.223477,0.205269,0.198875,0.068574,0.077222,0.058131,0.058649,0.054227,0.046751,0.042180,0.039927,0.036356,0.041610,0.039467,0.036002,0.035097,0.035586,0.033745,0.033579,0.028946,0.033339,0.028046,0.025792,0.024520,0.025568,0.013658,0.008897,0.043875,0.020044,0.020095,0.009053,0.035676,0.004841,0.006441,0.022375,0.016290,0.007159,0.010394,country
0.055018,0.041199,3.154803,0.145286,0.196892,0.387772,0.005677,0.069410,-24.139419,2.643827,0.231332,0.310670,0.273845,0.248592,0.042888,-0.030730,0.083643,-0.136941,0.004321,-0.084017,-0.117770,-0.341911,0.029337,-0.021810,-0.001917,-0.040938,-0.015861,0.018592,-0.043266,-0.007056,0.018426,0.009234,0.022508,-0.013135,0.008843,-0.011092,0.006421,0.022315,-0.006256,0.027548,-0.014520,-0.007398,-0.011512,0.024296,0.008267,0.068736,0.008439,0.024378,0.007542,0.076053,0.001152,0.004108,0.008047,0.051277,0.002510,0.041236,0.017428,0.013038,0.076824,0.029985,0.024839,0.141642,0.004173,0.025290,0.766337,0.363124,0.289872,0.257920,0.220280,0.201079,0.209875,0.211622,0.197028,0.210761,0.186379,0.191566,0.183505,0.062984,0.059529,0.047801,0.048632,0.043009,0.036159,0.036329,0.033628,0.029737,0.032970,0.031650,0.028872,0.029483,0.028530,0.027332,0.027718,0.026868,0.024966,0.021335,0.022542,0.020024,0.019210,0.017758,0.007448,0.032902,0.008840,0.017683,0.007080,0.035667,0.001378,0.003720,0.006479,0.025628,0.003718,0.009166,country
0.075537,0.019296,3.203698,0.163435,0.193370,0.615845,0.006050,0.110681,-24.430325,2.369500,0.201335,0.315733,0.034269,-0.091740,-0.019848,0.007243,-0.048333,-0.027035,0.016142,0.086215,0.149685,-0.248566,-0.023236,0.004324,-0.053831,0.012908,-0.061974,-0.005358,-0.014172,-0.008670,-0.015013,0.007306,-0.013135,0.023524,-0.013659,0.027407,-0.031833,0.008176,-0.020213,0.019634,-0.013493,0.018005,0.001654,0.029940,0.005091,0.060636,0.011367,0.027401,0.019226,0.039258,0.001640,0.011792,0.013552,0.018661,0.005287,0.031882,0.026330,0.007932,0.083990,0.033370,0.024178,0.265022,0.004118,0.064443,0.780749,0.404457,0.319591,0.283842,0.252914,0.235217,0.211793,0.231129,0.230129,0.260995,0.208584,0.215491,0.190068,0.074097,0.073948,0.048423,0.059304,0.047991,0.046454,0.038059,0.039161,0.035590,0.034973,0.035061,0.037924,0.032904,0.032197,0.031246,0.030307,0.028447,0.025792,0.023330,0.021605,0.021989,0.024106,0.018473,0.005771,0.031405,0.012200,0.019417,0.018905,0.027827,0.003014,0.012112,0.012661,0.015207,0.006176,0.009643,country
0.073351,0.033730,3.131154,0.169493,0.205422,0.524359,0.006170,0.094997,-23.539353,2.551539,0.096329,0.015399,0.195923,0.092597,0.137440,-0.022639,0.009596,-0.032340,-0.148184,0.015576,-0.008136,-0.305748,-0.002847,0.054029,-0.033937,-0.023905,-0.024352,0.015175,-0.023978,0.027274,0.011539,0.007594,-0.002125,-0.017952,-0.000827,0.014148,-0.007997,0.002486,0.002408,-0.000957,0.004658,-0.006645,-0.019021,0.014973,0.002567,0.038252,0.022517,0.027815,0.004973,0.042370,0.001820,0.011638,0.025368,0.044120,0.004626,0.027498,0.028952,0.015988,0.166104,0.037824,0.024473,0.265993,0.004588,0.060266,1.016704,0.457482,0.387248,0.285234,0.278699,0.241702,0.239166,0.240886,0.228793,0.205988,0.201485,0.212129,0.199302,0.084983,0.091974,0.069409,0.064401,0.055283,0.045141,0.043676,0.040077,0.036059,0.042193,0.037619,0.038369,0.033035,0.034999,0.035022,0.029176,0.029264,0.030056,0.024760,0.023644,0.024291,0.021009,0.017399,0.002899,0.026767,0.021913,0.020040,0.005257,0.029557,0.001869,0.011879,0.018958,0.028068,0.005955,0.008369,country
0.052601,0.038411,3.165601,0.149572,0.202794,0.331925,0.006870,0.071298,-24.540502,3.132191,0.434356,0.055127,0.132894,0.036807,-0.105198,0.005629,0.035936,0.159009,0.076049,0.056772,-0.195905,-0.398973,0.089101,0.045027,-0.061269,-0.014595,0.000700,0.012485,0.020944,-0.009581,0.016662,0.016876,-0.015683,0.007040,0.009899,-0.015115,0.020597,0.018361,-0.018756,0.025961,-0.016789,-0.009413,-0.005405,0.032895,0.001936,0.062363,0.011323,0.020049,0.005512,0.071178,0.001801,0.014373,0.015142,0.041328,0.010102,0.038377,0.022930,0.012933,0.108057,0.042069,0.028761,0.193723,0.005205,0.047419,1.063920,0.520622,0.451690,0.360662,0.241880,0.249995,0.263337,0.238219,0.230361,0.231846,0.239611,0.243486,0.199271,0.087823,0.080841,0.060194,0.068455,0.048604,0.045129,0.038779,0.041874,0.035131,0.040495,0.035672,0.042720,0.041013,0.038218,0.032302,0.030057,0.035324,0.028751,0.025144,0.024559,0.024180,0.021891,0.022153,0.002248,0.028050,0.011093,0.016930,0.005789,0.030311,0.002431,0.014175,0.013184,0.023937,0.009859,0.009462,country
0.043017,0.028580,3.124285,0.139282,0.201144,0.260288,0.005717,0.052913,-24.999920,2.847851,0.389816,0.390384,0.216083,0.205432,0.106809,0.165850,-0.018395,-0.092099,-0.255726,-0.072873,0.026025,-0.395665,0.089546,-0.041892,-0.012279,-0.026536,0.002351,0.002687,-0.004302,0.003418,0.015431,-0.020344,0.040656,-0.027628,0.015062,0.023708,-0.018846,0.021424,0.001989,-0.004529,-0.011407,0.009018,-0.018031,0.015750,0.003140,0.109974,0.007139,0.034026,0.006631,0.077057,0.000559,0.001549,0.010028,0.060677,0.001711,0.048375,0.024674,0.010763,0.106689,0.044027,0.031464,0.203294,0.004344,0.048401,0.873618,0.449651,0.275876,0.258663,0.230170,0.242042,0.216234,0.210014,0.215310,0.204391,0.209092,0.214377,0.199809,0.076458,0.060633,0.041447,0.049168,0.042391,0.037078,0.032530,0.032309,0.032722,0.032278,0.030025,0.030093,0.026876,0.031956,0.030080,0.028020,0.026458,0.027374,0.023064,0.018738,0.018986,0.017666,0.014793,0.003893,0.038684,0.007590,0.022810,0.007451,0.027667,0.000988,0.002105,0.009014,0.021528,0.002695,0.009191,country
0.048669,0.024829,3.158081,0.137238,0.192064,0.308396,0.005702,0.060974,-24.735638,2.948796,0.238369,0.257331,0.087390,0.173572,0.037520,0.056821,-0.036098,0.040810,0.023179,0.114605,-0.064413,-0.380363,0.030232,0.018174,-0.045930,-0.001224,-0.000532,0.008854,-0.008939,0.009952,0.005506,0.001143,-0.003365,0.006800,-0.019453,0.022783,-0.010648,0.034771,-0.021982,0.012061,-0.013397,-0.010199,0.001617,0.012296,0.014755,0.099722,0.009196,0.023010,0.020467,0.049847,0.001169,0.004871,0.012697,0.029778,0.002549,0.035195,0.019802,0.009689,0.094439,0.037741,0.030306,0.171588,0.003628,0.033124,0.812101,0.386935,0.324552,0.248451,0.249437,0.236264,0.224213,0.225484,0.224673,0.204062,0.204171,0.200807,0.174360,0.062171,0.067576,0.047690,0.047806,0.042122,0.044672,0.036479,0.032262,0.032000,0.034847,0.034510,0.030258,0.031292,0.029698,0.027345,0.024117,0.026099,0.023492,0.021596,0.021441,0.019475,0.017004,0.011038,0.011262,0.036619,0.009724,0.013353,0.015078,0.021273,0.001891,0.006050,0.009914,0.019276,0.002615,0.007757,country
0.102445,0.034139,3.145835,0.199340,0.213945,0.875637,0.006252,0.165508,-22.975164,1.989911,-0.018007,0.180379,0.179614,0.213022,0.013327,-0.056726,0.015098,0.099575,0.161217,0.053546,-0.037244,-0.212260,-0.049684,0.021277,-0.013244,-0.023340,-0.004013,0.022872,-0.023328,0.007487,0.017971,0.011004,-0.007762,0.030455,-0.019663,-0.005893,0.011369,0.007625,0.002542,0.003323,-0.008700,-0.003345,0.000254,0.012371,0.006460,0.041170,0.007382,0.018024,0.016411,0.055250,0.003708,0.011882,0.016204,0.029991,0.004456,0.023322,0.037260,0.019887,0.173839,0.041201,0.020660,0.356943,0.003642,0.104029,0.846365,0.400365,0.452005,0.320269,0.302017,0.273747,0.246771,0.218257,0.238929,0.267622,0.245592,0.217083,0.205133,0.093431,0.112124,0.075180,0.083064,0.063619,0.047469,0.039618,0.044613,0.038608,0.037938,0.036555,0.040855,0.043677,0.034159,0.037410,0.033094,0.028405,0.029437,0.026628,0.025193,0.020663,0.021961,0.010239,0.006715,0.028079,0.009207,0.014617,0.017607,0.037020,0.005073,0.016658,0.013769,0.022386,0.004996,0.009552,country
0.058329,0.022688,3.104201,0.156371,0.203752,0.393532,0.009600,0.078584,-25.304396,2.720334,0.249193,0.099653,0.064844,-0.018995,-0.085190,-0.057671,-0.083683,0.095433,0.118710,0.155783,0.075809,-0.309640,0.036619,0.010063,-0.028645,-0.022679,0.005432,-0.021731,0.044288,-0.030570,0.045406,-0.017522,-0.005971,0.020034,-0.016975,0.009034,0.008002,0.004590,0.013762,0.001361,0.012608,-0.006213,-0.008309,0.005742,0.003448,0.077392,0.014608,0.016887,0.019945,0.109222,0.001735,0.008317,0.014765,0.033427,0.002518,0.046377,0.029009,0.019614,0.240684,0.046852,0.030110,0.242489,0.008487,0.062776,1.240519,0.441979,0.424865,0.360957,0.277653,0.268379,0.284406,0.261210,0.286548,0.266084,0.246837,0.241027,0.218899,0.084126,0.080858,0.058849,0.070765,0.053875,0.042522,0.042501,0.042119,0.038069,0.042350,0.036957,0.040791,0.036143,0.032605,0.035157,0.030401,0.030710,0.025595,0.024750,0.022580,0.019227,0.020920,0.005617,0.004492,0.056516,0.018439,0.014186,0.019707,0.057454,0.003206,0.010764,0.014937,0.026170,0.003088,0.014824,country
0.060147,0.044743,3.225895,0.145920,0.187224,0.445266,0.007333,0.086367,-23.733948,2.410937,-0.022679,0.157536,-0.093689,-0.061222,-0.262502,0.005118,0.034559,0.331899,0.099976,0.150015,-0.079373,-0.321396,-0.076105,0.023175,-0.053434,-0.006374,0.000081,0.006301,0.054952,-0.029778,0.037694,0.012189,-0.054869,0.044671,-0.010889,-0.008517,0.028259,0.013194,-0.018919,0.003602,-0.008859,0.006619,-0.032053,0.007731,0.003196,0.024480,0.008672,0.019871,0.010230,0.055303,0.000986,0.015804,0.020002,0.057017,0.007250,0.034217,0.018222,0.018542,0.071301,0.025681,0.022968,0.192725,0.005375,0.038047,0.710574,0.370196,0.357300,0.291647,0.272199,0.239672,0.257617,0.228642,0.230563,0.216784,0.235516,0.224485,0.204306,0.074799,0.084969,0.054326,0.080657,0.052733,0.045287,0.045381,0.040603,0.038218,0.038527,0.035192,0.041701,0.039595,0.039499,0.034024,0.036038,0.034154,0.027367,0.023657,0.023872,0.023222,0.022565,0.008203,0.003497,0.016850,0.008935,0.018012,0.009589,0.033162,0.001276,0.016909,0.019415,0.034140,0.007587,0.011938,country
0.038719,0.019346,3.174390,0.108961,0.161698,0.253608,0.009892,0.056410,-25.896990,3.134053,0.030846,0.478296,0.080107,0.074578,-0.026078,0.010376,-0.136281,-0.046923,-0.172901,-0.059909,-0.110957,-0.392415,-0.050870,0.027278,-0.046605,0.028891,-0.069500,0.036954,-0.038116,0.023881,-0.017393,-0.007097,-0.001473,-0.017074,0.002327,0.005905,-0.014844,0.028557,-0.016478,0.009984,-0.014379,0.010380,-0.006277,0.029374,0.005308,0.050160,0.025753,0.033113,0.010502,0.018342,0.001644,0.005626,0.027373,0.042176,0.006612,0.034302,0.015458,0.011326,0.116219,0.030306,0.034027,0.207616,0.008514,0.030733,1.363600,0.615829,0.447147,0.345612,0.285602,0.259807,0.236078,0.232991,0.222315,0.213747,0.196908,0.254769,0.232764,0.085738,0.100489,0.056569,0.056104,0.041591,0.046373,0.039171,0.034903,0.030853,0.031213,0.029358,0.026824,0.028717,0.033694,0.027201,0.027005,0.026145,0.027952,0.024209,0.021674,0.021618,0.020974,0.028591,0.007309,0.036915,0.018947,0.025509,0.010989,0.015264,0.002373,0.005370,0.022793,0.028254,0.009006,0.009969,country
0.099021,0.023376,3.178081,0.162973,0.170086,1.090781,0.005848,0.154834,-23.306354,1.348914,-0.238726,0.724075,0.044131,0.150129,0.091950,0.222396,0.241172,0.160351,-0.196992,-0.077290,-0.095891,-0.167662,-0.177972,-0.099278,0.028522,0.008224,-0.028048,-0.004449,-0.020027,0.017367,-0.020930,0.037976,-0.022951,-0.021775,0.033914,0.004016,-0.009646,0.021100,-0.017101,-0.000604,-0.014345,0.005825,0.003534,0.028679,0.012684,0.039046,0.004971,0.009338,0.011148,0.026689,0.007737,0.003466,0.016575,0.034718,0.004853,0.021458,0.022091,0.012579,0.139685,0.023600,0.019909,0.282387,0.003072,0.034731,0.896884,0.400573,0.329183,0.311114,0.255949,0.286581,0.262846,0.241321,0.238506,0.226748,0.205123,0.201091,0.213875,0.081171,0.080653,0.059258,0.070847,0.054143,0.052450,0.045986,0.044546,0.047623,0.045093,0.040221,0.035806,0.038615,0.036320,0.030758,0.029954,0.031646,0.028681,0.027713,0.027984,0.026701,0.024689,0.023669,0.011091,0.028913,0.004422,0.007609,0.012211,0.022823,0.009651,0.003214,0.013935,0.026229,0.004947,0.008893,country
0.035416,0.011216,3.147473,0.104410,0.162029,0.198241,0.008869,0.056981,-27.115520,3.427040,0.211387,0.535823,0.111910,-0.169147,-0.036437,-0.036360,-0.020532,0.066810,-0.010512,-0.055332,-0.016102,-0.393268,0.000426,0.016018,-0.035145,0.022394,-0.066589,0.013680,-0.008567,0.015245,-0.003258,0.016567,-0.017248,0.013111,-0.005364,0.001765,-0.005581,0.005920,-0.005013,0.004872,-0.002418,-0.001577,-0.007179,0.022813,0.003165,0.041948,0.020550,0.028909,0.024294,0.042113,0.001980,0.007746,0.025867,0.038207,0.005158,0.032131,0.016161,0.008545,0.107431,0.035575,0.037770,0.172263,0.007027,0.032184,1.581836,0.613105,0.537608,0.312399,0.324247,0.239961,0.233693,0.232282,0.219251,0.218287,0.192851,0.189021,0.202908,0.076339,0.089981,0.056097,0.043669,0.043883,0.034508,0.032828,0.028965,0.028150,0.027674,0.023924,0.023620,0.021483,0.021323,0.018918,0.020406,0.021888,0.021464,0.021432,0.019570,0.017059,0.018285,0.018678,0.004112,0.026855,0.018306,0.021377,0.020039,0.025542,0.003871,0.007910,0.020355,0.022196,0.007028,0.008607,country
0.050298,0.014559,3.050486,0.119238,0.165717,0.372354,0.009016,0.069223,-25.506657,2.661886,-0.062646,0.719100,0.301288,0.219759,0.024417,0.056192,-0.065883,0.012595,-0.073786,0.009756,-0.102401,-0.345522,-0.057534,-0.029673,0.013675,0.002893,-0.054352,0.043749,-0.032362,0.019734,-0.010605,0.003151,-0.006014,-0.003314,0.003237,0.004150,0.003196,-0.002362,-0.003280,0.006210,-0.004350,0.001741,-0.002459,0.018592,0.004691,0.044784,0.012580,0.023689,0.013020,0.054730,0.004194,0.003977,0.027146,0.050159,0.003093,0.029916,0.019562,0.012701,0.230426,0.033309,0.034998,0.224671,0.006018,0.035285,1.351474,0.452416,0.529167,0.313408,0.285832,0.247174,0.245427,0.255491,0.220136,0.215664,0.205888,0.207199,0.182893,0.090865,0.111798,0.058594,0.054395,0.043665,0.041279,0.037545,0.037714,0.031225,0.037201,0.032468,0.028939,0.026848,0.026018,0.025927,0.025421,0.026102,0.023249,0.022787,0.023460,0.021706,0.021425,0.017015,0.005792,0.029730,0.014565,0.021181,0.013334,0.033485,0.007079,0.006341,0.020814,0.030510,0.004537,0.007597,country
